t_rel_s,force_N,force_kgf
0.022051,-0.000000,-0.000000
0.046155,-0.000000,-0.000000
0.070256,-0.000000,-0.000000
0.094445,-0.000000,-0.000000
0.118616,-0.000000,-0.000000
0.142919,-0.000000,-0.000000
0.167100,-0.000000,-0.000000
0.191246,-0.000000,-0.000000
0.215299,-0.000000,-0.000000
0.239347,-0.000000,-0.000000
0.263399,-0.000000,-0.000000
0.287481,-0.000000,-0.000000
0.311510,-0.000000,-0.000000
0.335605,-0.000000,-0.000000
0.359878,-0.000000,-0.000000
0.384092,-0.000000,-0.000000
0.408269,-0.000000,-0.000000
0.432534,0.000000,0.000000
0.456796,0.000000,0.000000
0.480955,0.000000,0.000000
0.505197,0.000000,0.000000
0.529397,0.000000,0.000000
0.553677,0.000000,0.000000
0.577919,0.000000,0.000000
0.602089,0.000000,0.000000
0.626519,0.000000,0.000000
0.650806,0.000000,0.000000
0.675058,0.852581,0.086939
0.699222,0.852581,0.086939
0.723321,0.852581,0.086939
0.747528,0.852581,0.086939
0.771686,0.852581,0.086939
0.795815,0.852581,0.086939
0.819932,0.852581,0.086939
0.843932,0.852581,0.086939
0.867957,0.852581,0.086939
0.892123,0.852581,0.086939
0.916194,0.852581,0.086939
0.940238,1.472640,0.150167
0.964307,1.472640,0.150167
0.988353,1.472640,0.150167
1.012524,1.472640,0.150167
1.036764,1.472640,0.150167
1.060981,1.472640,0.150167
1.085155,1.472640,0.150167
1.109346,1.472640,0.150167
1.133685,1.472640,0.150167
1.158246,1.472640,0.150167
1.182647,2.583579,0.263452
1.207411,2.583579,0.263452
1.232227,2.583579,0.263452
1.256634,2.583579,0.263452
1.280981,2.583579,0.263452
1.305302,2.583579,0.263452
1.329526,2.583579,0.263452
1.353726,2.583579,0.263452
1.378125,2.583579,0.263452
1.402382,2.583579,0.263452
1.426554,3.746189,0.382005
1.450702,3.746189,0.382005
1.474911,3.746189,0.382005
1.499176,3.746189,0.382005
1.523371,3.746189,0.382005
1.547551,3.746189,0.382005
1.571757,3.746189,0.382005
1.596051,3.746189,0.382005
1.620227,3.746189,0.382005
1.644382,3.746189,0.382005
1.668537,3.746189,0.382005
1.692696,4.882964,0.497924
1.716856,4.882964,0.497924
1.741052,4.882964,0.497924
1.765188,4.882964,0.497924
1.789329,4.882964,0.497924
1.813405,4.882964,0.497924
1.837551,4.882964,0.497924
1.861599,4.882964,0.497924
1.885666,4.882964,0.497924
1.909858,4.882964,0.497924
1.933973,5.838888,0.595401
1.958094,5.838888,0.595401
1.982180,5.838888,0.595401
2.006206,5.838888,0.595401
2.030269,5.838888,0.595401
2.054330,5.838888,0.595401
2.078500,5.838888,0.595401
2.102532,5.838888,0.595401
2.126693,5.838888,0.595401
2.150742,5.838888,0.595401
2.174883,6.743141,0.687609
2.199100,6.743141,0.687609
2.223106,6.743141,0.687609
2.247263,6.743141,0.687609
2.271302,6.743141,0.687609
2.295367,6.743141,0.687609
2.319439,6.743141,0.687609
2.343554,6.743141,0.687609
2.367620,6.743141,0.687609
2.391663,6.743141,0.687609
2.415730,6.743141,0.687609
2.439832,7.285692,0.742934
2.463895,7.285692,0.742934
2.488156,7.285692,0.742934
2.512403,7.285692,0.742934
2.536466,7.285692,0.742934
2.560622,7.285692,0.742934
2.584718,7.285692,0.742934
2.608945,7.285692,0.742934
2.633131,7.285692,0.742934
2.657323,7.285692,0.742934
2.681545,8.009094,0.816700
2.705557,8.009094,0.816700
2.729593,8.009094,0.816700
2.753646,8.009094,0.816700
2.777688,8.009094,0.816700
2.801758,8.009094,0.816700
2.825901,8.009094,0.816700
2.849947,8.009094,0.816700
2.874104,8.009094,0.816700
2.898297,8.009094,0.816700
2.922432,8.009094,0.816700
2.946562,8.835839,0.901005
2.970728,8.835839,0.901005
2.994860,8.835839,0.901005
3.018943,8.835839,0.901005
3.043093,8.835839,0.901005
3.067220,8.835839,0.901005
3.091357,8.835839,0.901005
3.115508,8.835839,0.901005
3.139677,8.835839,0.901005
3.163832,8.835839,0.901005
3.187857,9.481734,0.966868
3.211897,9.481734,0.966868
3.236057,9.481734,0.966868
3.260297,9.481734,0.966868
3.284465,9.481734,0.966868
3.308609,9.481734,0.966868
3.332684,9.481734,0.966868
3.356824,9.481734,0.966868
3.381022,9.481734,0.966868
3.405145,9.481734,0.966868
3.429151,10.050121,1.024827
3.453274,10.050121,1.024827
3.477563,10.050121,1.024827
3.501698,10.050121,1.024827
3.525755,10.050121,1.024827
3.549788,10.050121,1.024827
3.573841,10.050121,1.024827
3.597871,10.050121,1.024827
3.622038,10.050121,1.024827
3.646065,10.050121,1.024827
3.670123,10.050121,1.024827
3.694187,10.566837,1.077518
3.718404,10.566837,1.077518
3.742582,10.566837,1.077518
3.766728,10.566837,1.077518
3.790928,10.566837,1.077518
3.815031,10.566837,1.077518
3.839264,10.566837,1.077518
3.863388,10.566837,1.077518
3.887599,10.566837,1.077518
3.911800,10.566837,1.077518
3.936049,11.057717,1.127573
3.960249,11.057717,1.127573
3.984525,11.057717,1.127573
4.008623,11.057717,1.127573
4.032829,11.057717,1.127573
4.056934,11.057717,1.127573
4.080923,11.057717,1.127573
4.105082,11.057717,1.127573
4.129244,11.057717,1.127573
4.153414,11.057717,1.127573
4.177560,11.367746,1.159188
4.201625,11.367746,1.159188
4.225693,11.367746,1.159188
4.249726,11.367746,1.159188
4.273872,11.367746,1.159188
4.297932,11.367746,1.159188
4.321994,11.367746,1.159188
4.346025,11.367746,1.159188
4.370189,11.367746,1.159188
4.394404,11.367746,1.159188
4.418543,11.367746,1.159188
4.442651,11.755283,1.198705
4.466687,11.755283,1.198705
4.490746,11.755283,1.198705
4.514796,11.755283,1.198705
4.538822,11.755283,1.198705
4.562882,11.755283,1.198705
4.586926,11.755283,1.198705
4.611061,11.755283,1.198705
4.635116,11.755283,1.198705
4.659165,11.755283,1.198705
4.683227,12.168656,1.240858
4.707295,12.168656,1.240858
4.731347,12.168656,1.240858
4.755456,12.168656,1.240858
4.779442,12.168656,1.240858
4.803584,12.168656,1.240858
4.827734,12.168656,1.240858
4.852039,12.168656,1.240858
4.876186,12.168656,1.240858
4.900222,12.168656,1.240858
4.924442,12.168656,1.240858
4.948542,12.504521,1.275106
4.972702,12.504521,1.275106
4.996944,12.504521,1.275106
5.021120,12.504521,1.275106
5.045289,12.504521,1.275106
5.069397,12.504521,1.275106
5.093530,12.504521,1.275106
5.117622,12.504521,1.275106
5.141753,12.504521,1.275106
5.165807,12.504521,1.275106
5.189853,12.892058,1.314624
5.214026,12.892058,1.314624
5.238140,12.892058,1.314624
5.262295,12.892058,1.314624
5.286518,12.892058,1.314624
