t_rel_s,force_N,force_kgf
0.022161,-0.000000,-0.000000
0.046388,-0.000000,-0.000000
0.070527,-0.000000,-0.000000
0.094735,-0.000000,-0.000000
0.118821,-0.000000,-0.000000
0.142973,-0.000000,-0.000000
0.167024,-0.000000,-0.000000
0.191095,-0.000000,-0.000000
0.215339,-0.000000,-0.000000
0.239435,-0.000000,-0.000000
0.263463,-0.000000,-0.000000
0.287533,-0.000000,-0.000000
0.311694,-0.000000,-0.000000
0.335950,-0.000000,-0.000000
0.359994,-0.000000,-0.000000
0.384126,-0.000000,-0.000000
0.408241,-0.000000,-0.000000
0.432288,-0.000000,-0.000000
0.456366,-0.000000,-0.000000
0.480385,-0.000000,-0.000000
0.504423,-0.000000,-0.000000
0.528503,-0.000000,-0.000000
0.552644,-0.000000,-0.000000
0.576828,-0.000000,-0.000000
0.600889,-0.000000,-0.000000
0.624911,-0.000000,-0.000000
0.649010,-0.000000,-0.000000
0.673039,-0.000000,-0.000000
0.697209,-0.000000,-0.000000
0.721528,-0.000000,-0.000000
0.745796,-0.000000,-0.000000
0.770092,-0.000000,-0.000000
0.794211,-0.000000,-0.000000
0.818433,-0.000000,-0.000000
0.842424,0.000000,0.000000
0.866796,0.000000,0.000000
0.890965,0.000000,0.000000
0.915114,0.000000,0.000000
0.939272,0.000000,0.000000
0.963522,0.000000,0.000000
0.987679,0.000000,0.000000
1.011817,0.000000,0.000000
1.035872,0.000000,0.000000
1.059923,0.000000,0.000000
1.084345,0.852581,0.086939
1.108751,0.852581,0.086939
1.132907,0.852581,0.086939
1.157116,0.852581,0.086939
1.181273,0.852581,0.086939
1.205535,0.852581,0.086939
1.229668,0.852581,0.086939
1.253851,0.852581,0.086939
1.278110,0.852581,0.086939
1.302339,0.852581,0.086939
1.326627,1.265954,0.129091
1.350724,1.265954,0.129091
1.374872,1.265954,0.129091
1.399090,1.265954,0.129091
1.423172,1.265954,0.129091
1.447329,1.265954,0.129091
1.471512,1.265954,0.129091
1.495534,1.265954,0.129091
1.519574,1.265954,0.129091
1.543721,1.265954,0.129091
1.567921,1.265954,0.129091
1.591971,1.860177,0.189685
1.616104,1.860177,0.189685
1.640276,1.860177,0.189685
1.664497,1.860177,0.189685
1.688642,1.860177,0.189685
1.712733,1.860177,0.189685
1.736778,1.860177,0.189685
1.760930,1.860177,0.189685
1.785144,1.860177,0.189685
1.809284,1.860177,0.189685
1.833331,2.402728,0.245010
1.857477,2.402728,0.245010
1.881640,2.402728,0.245010
1.905716,2.402728,0.245010
1.929880,2.402728,0.245010
1.953934,2.402728,0.245010
1.978052,2.402728,0.245010
2.002390,2.402728,0.245010
2.026606,2.402728,0.245010
2.050714,2.402728,0.245010
2.074868,3.151966,0.321411
2.098905,3.151966,0.321411
2.122944,3.151966,0.321411
2.146989,3.151966,0.321411
2.171045,3.151966,0.321411
2.195116,3.151966,0.321411
2.219150,3.151966,0.321411
2.243239,3.151966,0.321411
2.267260,3.151966,0.321411
2.291339,3.151966,0.321411
2.315478,3.151966,0.321411
2.344577,3.849532,0.392543
2.372880,3.849532,0.392543
2.397465,3.849532,0.392543
2.421765,3.849532,0.392543
2.445969,3.849532,0.392543
2.470245,3.849532,0.392543
2.494377,3.849532,0.392543
2.518396,3.849532,0.392543
2.542444,3.849532,0.392543
2.566620,3.849532,0.392543
2.590695,4.495427,0.458406
2.614735,4.495427,0.458406
2.638974,4.495427,0.458406
2.663144,4.495427,0.458406
2.687304,4.495427,0.458406
2.711371,4.495427,0.458406
2.735412,4.495427,0.458406
2.759483,4.495427,0.458406
2.783637,4.495427,0.458406
2.807825,4.495427,0.458406
2.831859,5.167158,0.526903
2.856031,5.167158,0.526903
2.880180,5.167158,0.526903
2.904347,5.167158,0.526903
2.928392,5.167158,0.526903
2.952436,5.167158,0.526903
2.976687,5.167158,0.526903
3.001006,5.167158,0.526903
3.025567,5.167158,0.526903
3.049885,5.167158,0.526903
3.074510,5.864724,0.598035
3.098802,5.864724,0.598035
3.122923,5.864724,0.598035
3.146970,5.864724,0.598035
3.171127,5.864724,0.598035
3.195192,5.864724,0.598035
3.219251,5.864724,0.598035
3.243399,5.864724,0.598035
3.267560,5.864724,0.598035
3.291846,5.864724,0.598035
3.315969,5.864724,0.598035
3.340023,6.562290,0.669167
3.364071,6.562290,0.669167
3.388186,6.562290,0.669167
3.412308,6.562290,0.669167
3.436362,6.562290,0.669167
3.460409,6.562290,0.669167
3.484455,6.562290,0.669167
3.508751,6.562290,0.669167
3.532992,6.562290,0.669167
3.557272,6.562290,0.669167
3.581552,7.027334,0.716589
3.605588,7.027334,0.716589
3.629723,7.027334,0.716589
3.653771,7.027334,0.716589
3.677852,7.027334,0.716589
3.701977,7.027334,0.716589
3.726127,7.027334,0.716589
3.750280,7.027334,0.716589
3.774350,7.027334,0.716589
3.798509,7.027334,0.716589
3.822577,7.027334,0.716589
3.846763,7.750736,0.790355
3.870790,7.750736,0.790355
3.894882,7.750736,0.790355
3.918919,7.750736,0.790355
3.942960,7.750736,0.790355
3.967022,7.750736,0.790355
3.991169,7.750736,0.790355
4.015283,7.750736,0.790355
4.039429,7.750736,0.790355
4.063476,7.750736,0.790355
4.087520,8.370795,0.853584
4.111679,8.370795,0.853584
4.135931,8.370795,0.853584
4.160012,8.370795,0.853584
4.184074,8.370795,0.853584
4.208160,8.370795,0.853584
4.232205,8.370795,0.853584
4.256250,8.370795,0.853584
4.280324,8.370795,0.853584
4.304451,8.370795,0.853584
4.328517,9.120033,0.929985
