t_rel_s,force_N,force_kgf
0.022384,0.000000,0.000000
0.046834,0.000000,0.000000
0.071585,0.000000,0.000000
0.096073,0.000000,0.000000
0.120304,0.000000,0.000000
0.145317,0.000000,0.000000
0.169534,-0.022145,-0.002258
0.193736,-0.019377,-0.001976
0.217983,-0.017224,-0.001756
0.242027,-0.015501,-0.001581
0.266058,-0.015501,-0.001581
0.290120,-0.015501,-0.001581
0.314303,-0.015501,-0.001581
0.338442,-0.015501,-0.001581
0.362540,-0.015501,-0.001581
0.386644,-0.015501,-0.001581
0.410698,-0.015501,-0.001581
0.434747,-0.041337,-0.004215
0.458814,-0.041337,-0.004215
0.482958,-0.041337,-0.004215
0.507115,-0.041337,-0.004215
0.531198,-0.041337,-0.004215
0.555331,-0.041337,-0.004215
0.579474,-0.041337,-0.004215
0.603664,-0.041337,-0.004215
0.627951,-0.041337,-0.004215
0.652261,-0.041337,-0.004215
0.676622,0.165349,0.016861
0.700893,0.165349,0.016861
0.725067,0.165349,0.016861
0.749257,0.165349,0.016861
0.773357,0.165349,0.016861
0.797521,0.165349,0.016861
0.821698,0.165349,0.016861
0.845761,0.165349,0.016861
0.869803,0.165349,0.016861
0.893873,0.165349,0.016861
0.917967,0.527050,0.053744
0.942013,0.527050,0.053744
0.966251,0.527050,0.053744
0.990579,0.527050,0.053744
1.014924,0.527050,0.053744
1.038985,0.527050,0.053744
1.063135,0.527050,0.053744
1.087179,0.527050,0.053744
1.111228,0.527050,0.053744
1.135501,0.527050,0.053744
1.159993,0.527050,0.053744
1.184541,1.121273,0.114338
1.209422,1.121273,0.114338
1.233888,1.121273,0.114338
1.258395,1.121273,0.114338
1.282658,1.121273,0.114338
1.306958,1.121273,0.114338
1.331153,1.121273,0.114338
1.355574,1.121273,0.114338
1.379890,1.121273,0.114338
1.404638,1.121273,0.114338
1.428869,1.715496,0.174932
1.453033,1.715496,0.174932
1.477167,1.715496,0.174932
1.501322,1.715496,0.174932
1.525524,1.715496,0.174932
1.549731,1.715496,0.174932
1.573880,1.715496,0.174932
1.598134,1.715496,0.174932
1.622255,1.715496,0.174932
1.646480,1.715496,0.174932
1.670641,2.464734,0.251333
1.694741,2.464734,0.251333
1.718845,2.464734,0.251333
1.743061,2.464734,0.251333
1.767179,2.464734,0.251333
1.791236,2.464734,0.251333
1.815401,2.464734,0.251333
1.839587,2.464734,0.251333
1.863665,2.464734,0.251333
1.887796,2.464734,0.251333
1.911863,2.464734,0.251333
1.935934,3.007286,0.306658
1.960099,3.007286,0.306658
1.984156,3.007286,0.306658
2.008217,3.007286,0.306658
2.032378,3.007286,0.306658
2.056565,3.007286,0.306658
2.080618,3.007286,0.306658
2.104690,3.007286,0.306658
2.128846,3.007286,0.306658
2.153027,3.007286,0.306658
2.177070,3.704852,0.377790
2.201231,3.704852,0.377790
2.225298,3.704852,0.377790
2.249364,3.704852,0.377790
2.273523,3.704852,0.377790
2.297597,3.704852,0.377790
2.321678,3.704852,0.377790
2.345738,3.704852,0.377790
2.369696,3.704852,0.377790
2.393757,3.704852,0.377790
2.418464,4.350747,0.443653
2.442608,4.350747,0.443653
