t_rel_s,force_N,force_kgf
0.022691,0.000000,0.000000
0.047660,0.000000,0.000000
0.072280,0.000000,0.000000
0.096591,0.000000,0.000000
0.124121,0.000000,0.000000
0.148598,0.000000,0.000000
0.180419,0.000000,0.000000
0.204734,0.000000,0.000000
0.230487,0.000000,0.000000
0.263941,0.000000,0.000000
0.288196,-0.000000,-0.000000
0.312402,-0.000000,-0.000000
0.336518,-0.000000,-0.000000
0.360682,-0.000000,-0.000000
0.384802,-0.000000,-0.000000
0.408842,-0.000000,-0.000000
0.432982,-0.000000,-0.000000
0.457053,-0.000000,-0.000000
0.481193,-0.000000,-0.000000
0.505317,-0.000000,-0.000000
0.529410,-0.000000,-0.000000
0.553459,-0.000000,-0.000000
0.577498,-0.000000,-0.000000
0.601573,-0.000000,-0.000000
0.625577,-0.000000,-0.000000
0.649727,-0.000000,-0.000000
0.673848,-0.000000,-0.000000
0.698146,-0.000000,-0.000000
0.722344,-0.000000,-0.000000
0.746467,-0.000000,-0.000000
0.770544,-0.000000,-0.000000
0.794650,-0.000000,-0.000000
0.818780,-0.000000,-0.000000
0.842838,-0.000000,-0.000000
0.871990,-0.000000,-0.000000
0.899965,-0.000000,-0.000000
0.927952,-0.000000,-0.000000
0.952462,-0.000000,-0.000000
0.979970,-0.000000,-0.000000
1.004670,-0.000000,-0.000000
1.029500,0.000000,0.000000
1.055279,0.000000,0.000000
1.080037,0.000000,0.000000
1.104561,0.000000,0.000000
1.128745,0.000000,0.000000
1.152804,0.000000,0.000000
1.176919,0.000000,0.000000
1.201353,0.000000,0.000000
1.225611,0.000000,0.000000
1.249855,0.000000,0.000000
1.274001,-0.000000,-0.000000
1.298450,-0.000000,-0.000000
1.322974,-0.000000,-0.000000
1.347475,-0.000000,-0.000000
1.371825,-0.000000,-0.000000
1.395996,-0.000000,-0.000000
1.420192,-0.000000,-0.000000
1.444529,-0.000000,-0.000000
1.468735,-0.000000,-0.000000
1.492883,-0.000000,-0.000000
1.516962,-0.000000,-0.000000
1.541014,-0.000000,-0.000000
1.565073,-0.000000,-0.000000
1.589097,-0.000000,-0.000000
1.613136,-0.000000,-0.000000
1.637181,-0.000000,-0.000000
1.661291,-0.000000,-0.000000
1.685444,-0.000000,-0.000000
1.709687,-0.000000,-0.000000
1.733888,-0.000000,-0.000000
1.758239,-0.000000,-0.000000
1.783029,-0.000000,-0.000000
1.807455,-0.000000,-0.000000
1.831513,-0.000000,-0.000000
1.855650,-0.000000,-0.000000
1.879801,-0.000000,-0.000000
1.903977,-0.000000,-0.000000
1.928097,-0.000000,-0.000000
1.952173,-0.000000,-0.000000
1.976283,-0.000000,-0.000000
2.000501,-0.000000,-0.000000
2.024605,-0.000000,-0.000000
2.048646,-0.000000,-0.000000
2.072681,-0.000000,-0.000000
2.096836,-0.000000,-0.000000
2.121013,-0.000000,-0.000000
2.145266,-0.000000,-0.000000
2.169442,-0.000000,-0.000000
2.193536,-0.000000,-0.000000
2.217580,-0.000000,-0.000000
2.241634,-0.000000,-0.000000
2.265674,-0.000000,-0.000000
2.289775,-0.000000,-0.000000
2.313738,-0.000000,-0.000000
2.337797,-0.000000,-0.000000
2.361872,-0.000000,-0.000000
2.385985,-0.000000,-0.000000
2.410283,-0.000000,-0.000000
2.437934,-0.000000,-0.000000
2.462151,-0.000000,-0.000000
2.486227,-0.000000,-0.000000
2.510261,-0.000000,-0.000000
2.534322,-0.000000,-0.000000
2.558502,-0.000000,-0.000000
2.582619,-0.000000,-0.000000
2.606647,-0.000000,-0.000000
2.630704,-0.000000,-0.000000
2.654812,-0.000000,-0.000000
2.678927,-0.000000,-0.000000
2.702974,-0.000000,-0.000000
2.727056,-0.000000,-0.000000
2.751195,-0.000000,-0.000000
2.775374,-0.000000,-0.000000
2.799490,-0.000000,-0.000000
2.823624,-0.000000,-0.000000
2.847677,-0.000000,-0.000000
