t_rel_s,force_N,force_kgf
0.022458,0.000000,0.000000
0.046915,0.000000,0.000000
0.071403,0.000000,0.000000
0.095670,0.000000,0.000000
0.122745,0.000000,0.000000
0.146994,0.000000,0.000000
0.171135,0.000000,0.000000
0.195282,0.000000,0.000000
0.219297,0.000000,0.000000
0.243320,0.000000,0.000000
0.267365,0.000000,0.000000
0.291438,0.000000,0.000000
0.315527,0.000000,0.000000
0.339564,0.000000,0.000000
0.363883,0.000000,0.000000
0.388261,0.000000,0.000000
0.412479,0.000000,0.000000
0.436630,0.000000,0.000000
0.460656,0.000000,0.000000
0.484943,0.000000,0.000000
0.508956,0.000000,0.000000
0.532984,0.000000,0.000000
0.557085,0.000000,0.000000
0.581182,0.000000,0.000000
0.605227,0.000000,0.000000
0.629169,0.000000,0.000000
0.653109,0.000000,0.000000
0.677168,0.697566,0.071132
0.701231,0.697566,0.071132
0.725273,0.697566,0.071132
0.749307,0.697566,0.071132
0.773361,0.697566,0.071132
0.797310,0.697566,0.071132
0.821357,0.697566,0.071132
0.845397,0.697566,0.071132
0.869470,0.697566,0.071132
0.893533,0.697566,0.071132
0.917560,0.697566,0.071132
0.941807,0.981760,0.100112
0.966042,0.981760,0.100112
0.990274,0.981760,0.100112
1.014366,0.981760,0.100112
1.038590,0.981760,0.100112
1.062567,0.981760,0.100112
1.086686,0.981760,0.100112
1.110872,0.981760,0.100112
1.135276,0.981760,0.100112
1.159481,0.981760,0.100112
1.183591,1.291789,0.131726
1.207742,1.291789,0.131726
1.231744,1.291789,0.131726
1.255831,1.291789,0.131726
1.279956,1.291789,0.131726
1.304215,1.291789,0.131726
1.328351,1.291789,0.131726
1.352530,1.291789,0.131726
1.376721,1.291789,0.131726
1.400896,1.291789,0.131726
1.425150,1.601819,0.163340
1.449566,1.601819,0.163340
1.473888,1.601819,0.163340
1.498044,1.601819,0.163340
1.522104,1.601819,0.163340
1.546205,1.601819,0.163340
1.570279,1.601819,0.163340
1.594425,1.601819,0.163340
1.618470,1.601819,0.163340
1.642525,1.601819,0.163340
1.666646,1.601819,0.163340
1.690858,2.066863,0.210761
1.714869,2.066863,0.210761
1.738927,2.066863,0.210761
1.762986,2.066863,0.210761
1.787020,2.066863,0.210761
1.811247,2.066863,0.210761
1.835251,2.066863,0.210761
1.859385,2.066863,0.210761
1.883441,2.066863,0.210761
1.907585,2.066863,0.210761
1.931718,2.686922,0.273990
1.955805,2.686922,0.273990
1.979836,2.686922,0.273990
2.004003,2.686922,0.273990
2.028067,2.686922,0.273990
2.052201,2.686922,0.273990
2.076307,2.686922,0.273990
2.100309,2.686922,0.273990
2.124400,2.686922,0.273990
2.148419,2.686922,0.273990
2.172456,2.686922,0.273990
2.196515,3.332817,0.339853
2.220461,3.332817,0.339853
2.244507,3.332817,0.339853
2.268563,3.332817,0.339853
2.292618,3.332817,0.339853
2.316641,3.332817,0.339853
2.340697,3.332817,0.339853
2.364758,3.332817,0.339853
2.388791,3.332817,0.339853
2.412847,3.332817,0.339853
2.436794,3.978711,0.405716
2.460840,3.978711,0.405716
2.484806,3.978711,0.405716
2.508850,3.978711,0.405716
2.532967,3.978711,0.405716
2.557079,3.978711,0.405716
2.581279,3.978711,0.405716
2.605509,3.978711,0.405716
2.629739,3.978711,0.405716
2.653899,3.978711,0.405716
2.678101,4.443756,0.453137
2.702419,4.443756,0.453137
2.726560,4.443756,0.453137
2.750605,4.443756,0.453137
2.774637,4.443756,0.453137
2.798695,4.443756,0.453137
2.822756,4.443756,0.453137
2.846813,4.443756,0.453137
2.870867,4.443756,0.453137
2.894930,4.443756,0.453137
2.919014,4.443756,0.453137
2.943113,5.089650,0.519000
2.967169,5.089650,0.519000
2.991318,5.089650,0.519000
3.015471,5.089650,0.519000
3.039633,5.089650,0.519000
3.063691,5.089650,0.519000
3.087857,5.089650,0.519000
3.111893,5.089650,0.519000
3.136105,5.089650,0.519000
3.160210,5.089650,0.519000
3.184266,5.813052,0.592766
3.208233,5.813052,0.592766
3.232450,5.813052,0.592766
3.256443,5.813052,0.592766
3.280494,5.813052,0.592766
3.304544,5.813052,0.592766
3.328476,5.813052,0.592766
3.352531,5.813052,0.592766
3.376612,5.813052,0.592766
3.400635,5.813052,0.592766
3.425028,6.484783,0.661264
3.449079,6.484783,0.661264
3.473126,6.484783,0.661264
3.497186,6.484783,0.661264
3.521227,6.484783,0.661264
3.545393,6.484783,0.661264
3.569484,6.484783,0.661264
3.593502,6.484783,0.661264
3.617541,6.484783,0.661264
3.641604,6.484783,0.661264
3.665649,6.484783,0.661264
3.689712,7.182349,0.732396
3.713874,7.182349,0.732396
3.737986,7.182349,0.732396
3.762105,7.182349,0.732396
3.786178,7.182349,0.732396
3.810304,7.182349,0.732396
3.834519,7.182349,0.732396
3.858527,7.182349,0.732396
3.882599,7.182349,0.732396
3.906654,7.182349,0.732396
3.930856,7.854079,0.800893
3.954971,7.854079,0.800893
3.979005,7.854079,0.800893
4.002960,7.854079,0.800893
4.027024,7.854079,0.800893
4.051060,7.854079,0.800893
4.075120,7.854079,0.800893
4.099166,7.854079,0.800893
4.123274,7.854079,0.800893
4.147373,7.854079,0.800893
4.171455,7.854079,0.800893
4.195571,8.474138,0.864122
4.219629,8.474138,0.864122
4.243767,8.474138,0.864122
4.267830,8.474138,0.864122
4.291999,8.474138,0.864122
4.316035,8.474138,0.864122
4.340499,8.474138,0.864122
4.364633,8.474138,0.864122
4.388828,8.474138,0.864122
4.412859,8.474138,0.864122
4.436935,8.887511,0.906274
4.460988,8.887511,0.906274
4.485050,8.887511,0.906274
4.509397,8.887511,0.906274
4.533615,8.887511,0.906274
4.557628,8.887511,0.906274
4.581656,8.887511,0.906274
4.605715,8.887511,0.906274
4.629764,8.887511,0.906274
4.653833,8.887511,0.906274
4.677895,9.507570,0.969502
4.701945,9.507570,0.969502
4.726095,9.507570,0.969502
4.750167,9.507570,0.969502
4.774213,9.507570,0.969502
4.798416,9.507570,0.969502
4.822717,9.507570,0.969502
4.846944,9.507570,0.969502
4.871057,9.507570,0.969502
4.895131,9.507570,0.969502
4.919343,9.507570,0.969502
4.943518,10.024285,1.022193
4.967698,10.024285,1.022193
4.991767,10.024285,1.022193
5.015817,10.024285,1.022193
5.040182,10.024285,1.022193
5.064242,10.024285,1.022193
5.088310,10.024285,1.022193
5.112356,10.024285,1.022193
5.136554,10.024285,1.022193
5.160713,10.024285,1.022193
5.184921,10.463494,1.066979
5.209131,10.463494,1.066979
5.233162,10.463494,1.066979
5.257216,10.463494,1.066979
5.281252,10.463494,1.066979
5.305291,10.463494,1.066979
5.329350,10.463494,1.066979
5.353394,10.463494,1.066979
5.377595,10.463494,1.066979
5.401963,10.463494,1.066979
5.426252,10.463494,1.066979
5.450332,10.928538,1.114401
5.474350,10.928538,1.114401
5.498404,10.928538,1.114401
5.522536,10.928538,1.114401
5.546581,10.928538,1.114401
5.570650,10.928538,1.114401
5.594761,10.928538,1.114401
5.618865,10.928538,1.114401
5.643012,10.928538,1.114401
5.667188,10.928538,1.114401
5.691245,11.264403,1.148649
5.715381,11.264403,1.148649
5.739668,11.264403,1.148649
5.763691,11.264403,1.148649
5.787643,11.264403,1.148649
5.811687,11.264403,1.148649
5.835794,11.264403,1.148649
5.859967,11.264403,1.148649
5.884077,11.264403,1.148649
5.908110,11.264403,1.148649
5.932303,11.574433,1.180264
5.956452,11.574433,1.180264
5.980506,11.574433,1.180264
6.004689,11.574433,1.180264
6.028723,11.574433,1.180264
6.052854,11.574433,1.180264
6.076843,11.574433,1.180264
6.100900,11.574433,1.180264
6.125055,11.574433,1.180264
6.149224,11.574433,1.180264
6.173269,11.574433,1.180264
6.197226,11.884462,1.211878
6.221285,11.884462,1.211878
6.245333,11.884462,1.211878
6.269383,11.884462,1.211878
6.293554,11.884462,1.211878
6.317687,11.884462,1.211878
6.341865,11.884462,1.211878
6.365916,11.884462,1.211878
6.390072,11.884462,1.211878
6.414184,11.884462,1.211878
6.438368,12.116984,1.235589
6.462478,12.116984,1.235589
6.486633,12.116984,1.235589
6.510896,12.116984,1.235589
6.535024,12.116984,1.235589
6.559086,12.116984,1.235589
6.583247,12.116984,1.235589
6.607300,12.116984,1.235589
6.631356,12.116984,1.235589
6.655410,12.116984,1.235589
6.679467,12.452849,1.269837
6.703507,12.452849,1.269837
6.727560,12.452849,1.269837
6.751519,12.452849,1.269837
6.775554,12.452849,1.269837
6.799512,12.452849,1.269837
6.823559,12.452849,1.269837
6.847509,12.452849,1.269837
6.871812,12.452849,1.269837
6.896001,12.452849,1.269837
6.920323,12.452849,1.269837
6.944483,12.762879,1.301452
6.968640,12.762879,1.301452
6.992744,12.762879,1.301452
7.016992,12.762879,1.301452
7.041203,12.762879,1.301452
7.065480,12.762879,1.301452
7.089743,12.762879,1.301452
7.113800,12.762879,1.301452
7.138091,12.762879,1.301452
7.162231,12.762879,1.301452
7.186504,13.098744,1.335700
7.210698,13.098744,1.335700
7.234902,13.098744,1.335700
7.259170,13.098744,1.335700
7.283269,13.098744,1.335700
7.307393,13.098744,1.335700
7.331544,13.098744,1.335700
7.355825,13.098744,1.335700
7.379952,13.098744,1.335700
7.404136,13.098744,1.335700
7.428959,13.460445,1.372583
7.453246,13.460445,1.372583
7.477412,13.460445,1.372583
7.501685,13.460445,1.372583
7.525846,13.460445,1.372583
7.549995,13.460445,1.372583
7.574167,13.460445,1.372583
7.598289,13.460445,1.372583
7.622351,13.460445,1.372583
7.646537,13.460445,1.372583
7.670563,13.460445,1.372583
7.694655,13.744639,1.401563
7.718850,13.744639,1.401563
7.743109,13.744639,1.401563
7.767179,13.744639,1.401563
7.791319,13.744639,1.401563
7.815450,13.744639,1.401563
7.839549,13.744639,1.401563
7.863499,13.744639,1.401563
7.887567,13.744639,1.401563
7.911659,13.744639,1.401563
7.935792,13.977161,1.425274
7.959817,13.977161,1.425274
7.983889,13.977161,1.425274
8.007950,13.977161,1.425274
8.031895,13.977161,1.425274
8.055981,13.977161,1.425274
8.080048,13.977161,1.425274
8.104185,13.977161,1.425274
8.128298,13.977161,1.425274
8.152424,13.977161,1.425274
8.176470,13.977161,1.425274
8.200643,14.158011,1.443715
8.224673,14.158011,1.443715
8.248825,14.158011,1.443715
8.272884,14.158011,1.443715
8.296942,14.158011,1.443715
8.321011,14.158011,1.443715
8.345065,14.158011,1.443715
8.369155,14.158011,1.443715
8.393254,14.158011,1.443715
8.417306,14.158011,1.443715
8.441354,14.338862,1.462157
8.465408,14.338862,1.462157
8.489386,14.338862,1.462157
8.513420,14.338862,1.462157
8.537367,14.338862,1.462157
8.561419,14.338862,1.462157
8.585493,14.338862,1.462157
8.609438,14.338862,1.462157
8.633496,14.338862,1.462157
8.657555,14.338862,1.462157
8.681702,14.571384,1.485868
8.705986,14.571384,1.485868
8.730367,14.571384,1.485868
8.754563,14.571384,1.485868
8.778669,14.571384,1.485868
8.802914,14.571384,1.485868
8.827157,14.571384,1.485868
8.851258,14.571384,1.485868
8.875397,14.571384,1.485868
8.899630,14.571384,1.485868
8.923775,14.571384,1.485868
8.947824,14.778070,1.506944
8.972003,14.778070,1.506944
8.996295,14.778070,1.506944
9.020381,14.778070,1.506944
9.044464,14.778070,1.506944
9.068528,14.778070,1.506944
9.092589,14.778070,1.506944
9.116627,14.778070,1.506944
9.140615,14.778070,1.506944
9.164729,14.778070,1.506944
9.188871,14.958921,1.525385
9.212934,14.958921,1.525385
9.237370,14.958921,1.525385
9.261520,14.958921,1.525385
9.285581,14.958921,1.525385
9.309628,14.958921,1.525385
9.333679,14.958921,1.525385
9.357713,14.958921,1.525385
9.381874,14.958921,1.525385
9.405918,14.958921,1.525385
9.430387,15.113935,1.541193
9.454433,15.113935,1.541193
9.478588,15.113935,1.541193
9.502648,15.113935,1.541193
9.526794,15.113935,1.541193
9.550844,15.113935,1.541193
9.574889,15.113935,1.541193
9.598847,15.113935,1.541193
9.622894,15.113935,1.541193
9.646845,15.113935,1.541193
9.671234,15.113935,1.541193
9.695255,15.346457,1.564903
9.719324,15.346457,1.564903
9.743530,15.346457,1.564903
9.767613,15.346457,1.564903
9.791754,15.346457,1.564903
9.815822,15.346457,1.564903
9.839961,15.346457,1.564903
9.864117,15.346457,1.564903
9.888211,15.346457,1.564903
9.912404,15.346457,1.564903
9.936515,15.449801,1.575441
9.960651,15.449801,1.575441
9.984686,15.449801,1.575441
10.008739,15.449801,1.575441
10.032831,15.449801,1.575441
10.057033,15.449801,1.575441
10.081264,15.449801,1.575441
10.105612,15.449801,1.575441
10.129993,15.449801,1.575441
10.154165,15.449801,1.575441
10.178508,15.449801,1.575441
10.202625,15.604815,1.591248
10.226738,15.604815,1.591248
10.251019,15.604815,1.591248
10.275201,15.604815,1.591248
10.299442,15.604815,1.591248
10.323606,15.604815,1.591248
10.347783,15.604815,1.591248
10.371940,15.604815,1.591248
10.396079,15.604815,1.591248
10.420134,15.604815,1.591248
10.444186,15.837337,1.614959
10.468324,15.837337,1.614959
10.492442,15.837337,1.614959
10.516554,15.837337,1.614959
10.540592,15.837337,1.614959
10.564665,15.837337,1.614959
10.588688,15.837337,1.614959
10.612744,15.837337,1.614959
10.636915,15.837337,1.614959
10.660958,15.837337,1.614959
10.685010,15.966516,1.628132
10.709173,15.966516,1.628132
10.733214,15.966516,1.628132
10.757370,15.966516,1.628132
10.781468,15.966516,1.628132
10.805777,15.966516,1.628132
10.829832,15.966516,1.628132
10.853908,15.966516,1.628132
10.878046,15.966516,1.628132
10.902118,15.966516,1.628132
10.926131,15.966516,1.628132
10.950188,16.199039,1.651842
10.974245,16.199039,1.651842
10.998282,16.199039,1.651842
11.022437,16.199039,1.651842
11.046574,16.199039,1.651842
11.070635,16.199039,1.651842
11.094772,16.199039,1.651842
11.118809,16.199039,1.651842
11.142909,16.199039,1.651842
11.167022,16.199039,1.651842
11.191152,16.354053,1.667649
11.215191,16.354053,1.667649
11.239217,16.354053,1.667649
11.263263,16.354053,1.667649
11.287311,16.354053,1.667649
11.311350,16.354053,1.667649
11.335409,16.354053,1.667649
11.359480,16.354053,1.667649
11.383642,16.354053,1.667649
