t_rel_s,force_N,force_kgf
0.022481,-0.000000,-0.000000
0.046998,-0.000000,-0.000000
0.071291,-0.000000,-0.000000
0.095596,-0.000000,-0.000000
0.119758,-0.000000,-0.000000
0.143936,-0.000000,-0.000000
0.168182,-0.000000,-0.000000
0.192431,-0.000000,-0.000000
0.216568,-0.000000,-0.000000
0.240750,-0.000000,-0.000000
0.264901,-0.000000,-0.000000
0.289104,-0.000000,-0.000000
0.313375,-0.000000,-0.000000
0.337596,-0.000000,-0.000000
0.361775,-0.000000,-0.000000
0.385871,-0.000000,-0.000000
0.410063,-0.000000,-0.000000
0.434367,-0.000000,-0.000000
0.458624,-0.000000,-0.000000
0.482778,-0.000000,-0.000000
0.506930,-0.000000,-0.000000
0.530998,0.000000,0.000000
0.555042,0.000000,0.000000
0.579208,0.000000,0.000000
0.603204,0.000000,0.000000
0.627259,0.000000,0.000000
0.651244,0.000000,0.000000
0.675383,0.000000,0.000000
0.699619,0.000000,0.000000
0.723770,0.000000,0.000000
0.747889,0.000000,0.000000
0.771928,0.000000,0.000000
0.796104,0.620059,0.063228
0.820360,0.620059,0.063228
0.844431,0.620059,0.063228
0.868595,0.620059,0.063228
0.892701,0.620059,0.063228
0.916798,0.620059,0.063228
0.940971,0.620059,0.063228
0.965091,0.620059,0.063228
0.989352,0.620059,0.063228
1.013440,0.620059,0.063228
1.037478,1.550147,0.158071
1.061557,1.550147,0.158071
1.085601,1.550147,0.158071
1.110021,1.550147,0.158071
1.134504,1.550147,0.158071
1.159029,1.550147,0.158071
1.183392,1.550147,0.158071
1.207624,1.550147,0.158071
1.231846,1.550147,0.158071
1.256043,1.550147,0.158071
1.280205,2.428564,0.247645
1.304513,2.428564,0.247645
1.328876,2.428564,0.247645
1.353090,2.428564,0.247645
1.377240,2.428564,0.247645
1.401423,2.428564,0.247645
1.425584,2.428564,0.247645
1.449650,2.428564,0.247645
1.473812,2.428564,0.247645
1.497882,2.428564,0.247645
1.522200,2.428564,0.247645
1.546347,3.306981,0.337218
1.570613,3.306981,0.337218
1.594882,3.306981,0.337218
1.619417,3.306981,0.337218
1.643619,3.306981,0.337218
1.667837,3.306981,0.337218
1.691980,3.306981,0.337218
1.716017,3.306981,0.337218
1.740203,3.306981,0.337218
1.764373,3.306981,0.337218
1.788584,3.797861,0.387274
1.812796,3.797861,0.387274
1.836887,3.797861,0.387274
1.861077,3.797861,0.387274
1.885211,3.797861,0.387274
1.909255,3.797861,0.387274
1.933294,3.797861,0.387274
1.957349,3.797861,0.387274
1.981278,3.797861,0.387274
2.005346,3.797861,0.387274
2.029911,4.702113,0.479482
2.053982,4.702113,0.479482
2.078131,4.702113,0.479482
2.102171,4.702113,0.479482
2.126239,4.702113,0.479482
2.150287,4.702113,0.479482
2.174339,4.702113,0.479482
2.198378,4.702113,0.479482
2.222448,4.702113,0.479482
2.246512,4.702113,0.479482
2.270569,4.702113,0.479482
2.294629,5.580530,0.569056
2.318665,5.580530,0.569056
2.342722,5.580530,0.569056
2.366794,5.580530,0.569056
2.390918,5.580530,0.569056
2.415007,5.580530,0.569056
2.439170,5.580530,0.569056
2.463291,5.580530,0.569056
2.487689,5.580530,0.569056
2.511757,5.580530,0.569056
2.535983,6.458947,0.658629
2.560126,6.458947,0.658629
2.584259,6.458947,0.658629
2.608401,6.458947,0.658629
2.632451,6.458947,0.658629
2.656675,6.458947,0.658629
2.680957,6.458947,0.658629
2.705028,6.458947,0.658629
2.729086,6.458947,0.658629
2.753150,6.458947,0.658629
2.777193,6.458947,0.658629
2.801252,7.234021,0.737665
2.825325,7.234021,0.737665
2.849380,7.234021,0.737665
2.873507,7.234021,0.737665
2.897716,7.234021,0.737665
2.921858,7.234021,0.737665
2.946040,7.234021,0.737665
2.970105,7.234021,0.737665
2.994143,7.234021,0.737665
3.018207,7.234021,0.737665
3.042282,7.854079,0.800893
3.066337,7.854079,0.800893
3.090399,7.854079,0.800893
3.114454,7.854079,0.800893
3.138582,7.854079,0.800893
3.162691,7.854079,0.800893
3.186762,7.854079,0.800893
3.211034,7.854079,0.800893
3.235179,7.854079,0.800893
3.259459,7.854079,0.800893
3.283779,8.396631,0.856218
3.308106,8.396631,0.856218
3.332265,8.396631,0.856218
3.356326,8.396631,0.856218
3.380506,8.396631,0.856218
3.404537,8.396631,0.856218
3.428733,8.396631,0.856218
3.452819,8.396631,0.856218
3.476930,8.396631,0.856218
3.500958,8.396631,0.856218
3.525048,8.396631,0.856218
3.549068,8.732496,0.890467
3.573189,8.732496,0.890467
3.597190,8.732496,0.890467
3.621342,8.732496,0.890467
3.645401,8.732496,0.890467
3.669667,8.732496,0.890467
3.693823,8.732496,0.890467
3.718163,8.732496,0.890467
3.742443,8.732496,0.890467
3.766559,8.732496,0.890467
3.791006,9.223376,0.940523
3.815150,9.223376,0.940523
3.839347,9.223376,0.940523
3.863555,9.223376,0.940523
3.887709,9.223376,0.940523
3.911896,9.223376,0.940523
3.936208,9.223376,0.940523
