t_rel_s,force_N,force_kgf
0.022823,-0.000000,-0.000000
0.047138,-0.000000,-0.000000
0.071365,-0.000000,-0.000000
0.095441,-0.000000,-0.000000
0.119824,-0.000000,-0.000000
0.143968,-0.000000,-0.000000
0.168263,-0.000000,-0.000000
0.192473,-0.000000,-0.000000
0.216560,-0.000000,-0.000000
0.240726,-0.000000,-0.000000
0.264835,-0.000000,-0.000000
0.289986,-0.000000,-0.000000
0.314091,-0.000000,-0.000000
0.338174,-0.000000,-0.000000
0.362280,-0.000000,-0.000000
0.386431,-0.000000,-0.000000
0.410521,-0.000000,-0.000000
0.434627,-0.000000,-0.000000
0.458692,0.000000,0.000000
0.482723,0.000000,0.000000
0.506864,0.000000,0.000000
0.530937,0.000000,0.000000
0.554983,0.000000,0.000000
0.579041,0.000000,0.000000
0.603143,0.000000,0.000000
0.627274,0.000000,0.000000
0.651473,0.000000,0.000000
0.675577,0.000000,0.000000
0.699690,0.955924,0.097477
0.723963,0.955924,0.097477
0.748190,0.955924,0.097477
0.772318,0.955924,0.097477
0.796432,0.955924,0.097477
0.820467,0.955924,0.097477
0.844561,0.955924,0.097477
0.868708,0.955924,0.097477
0.892806,0.955924,0.097477
0.916940,0.955924,0.097477
0.941072,0.955924,0.097477
0.965315,1.705162,0.173878
0.989651,1.705162,0.173878
1.013814,1.705162,0.173878
1.038021,1.705162,0.173878
1.062122,1.705162,0.173878
1.086251,1.705162,0.173878
1.110371,1.705162,0.173878
1.134550,1.705162,0.173878
1.158690,1.705162,0.173878
1.183013,1.705162,0.173878
1.207294,2.531907,0.258183
1.231718,2.531907,0.258183
1.255977,2.531907,0.258183
1.280156,2.531907,0.258183
1.304336,2.531907,0.258183
1.328416,2.531907,0.258183
1.352815,2.531907,0.258183
1.377295,2.531907,0.258183
1.401666,2.531907,0.258183
1.425966,2.531907,0.258183
1.450209,3.255309,0.331949
1.474425,3.255309,0.331949
1.498676,3.255309,0.331949
1.522715,3.255309,0.331949
1.546748,3.255309,0.331949
1.570780,3.255309,0.331949
1.594829,3.255309,0.331949
1.618877,3.255309,0.331949
1.643041,3.255309,0.331949
1.667174,3.255309,0.331949
1.691269,3.255309,0.331949
1.715353,4.056219,0.413619
1.739486,4.056219,0.413619
1.763603,4.056219,0.413619
1.787713,4.056219,0.413619
1.811794,4.056219,0.413619
1.835842,4.056219,0.413619
1.859856,4.056219,0.413619
1.883999,4.056219,0.413619
1.908151,4.056219,0.413619
1.932391,4.056219,0.413619
1.956521,4.547099,0.463675
1.980790,4.547099,0.463675
2.004908,4.547099,0.463675
2.029126,4.547099,0.463675
2.053210,4.547099,0.463675
2.077325,4.547099,0.463675
2.101476,4.547099,0.463675
2.125612,4.547099,0.463675
2.149801,4.547099,0.463675
2.173829,4.547099,0.463675
2.198523,5.270501,0.537441
2.222830,5.270501,0.537441
2.246956,5.270501,0.537441
2.271239,5.270501,0.537441
2.295358,5.270501,0.537441
2.319620,5.270501,0.537441
2.343884,5.270501,0.537441
2.368045,5.270501,0.537441
2.392230,5.270501,0.537441
2.416316,5.270501,0.537441
2.440508,5.270501,0.537441
2.464798,5.968067,0.608573
2.488910,5.968067,0.608573
2.513024,5.968067,0.608573
2.537090,5.968067,0.608573
2.561512,5.968067,0.608573
2.585674,5.968067,0.608573
2.609805,5.968067,0.608573
2.633929,5.968067,0.608573
2.658153,5.968067,0.608573
2.682396,5.968067,0.608573
2.706462,6.588126,0.671802
2.730594,6.588126,0.671802
2.754729,6.588126,0.671802
2.778767,6.588126,0.671802
2.802851,6.588126,0.671802
2.827011,6.588126,0.671802
2.851126,6.588126,0.671802
2.875175,6.588126,0.671802
2.899212,6.588126,0.671802
2.923266,6.588126,0.671802
2.947367,6.588126,0.671802
2.971543,7.053170,0.719223
2.995620,7.053170,0.719223
3.019880,7.053170,0.719223
3.043944,7.053170,0.719223
3.068046,7.053170,0.719223
3.092187,7.053170,0.719223
3.116355,7.053170,0.719223
3.140509,7.053170,0.719223
3.164642,7.053170,0.719223
3.188797,7.053170,0.719223
3.212911,7.492378,0.764010
3.237114,7.492378,0.764010
3.261467,7.492378,0.764010
3.285517,7.492378,0.764010
3.309615,7.492378,0.764010
3.333808,7.492378,0.764010
3.357959,7.492378,0.764010
3.382023,7.492378,0.764010
3.406212,7.492378,0.764010
3.430520,7.492378,0.764010
3.454566,7.879915,0.803528
3.478591,7.879915,0.803528
3.502645,7.879915,0.803528
3.526786,7.879915,0.803528
3.550940,7.879915,0.803528
3.575070,7.879915,0.803528
3.599131,7.879915,0.803528
3.623286,7.879915,0.803528
3.647448,7.879915,0.803528
3.671581,7.879915,0.803528
3.695629,7.879915,0.803528
3.719779,8.189944,0.835142
3.743950,8.189944,0.835142
3.768193,8.189944,0.835142
3.792398,8.189944,0.835142
3.816669,8.189944,0.835142
3.840974,8.189944,0.835142
3.865067,8.189944,0.835142
3.889132,8.189944,0.835142
3.913339,8.189944,0.835142
3.937499,8.189944,0.835142
3.961609,8.396631,0.856218
3.985759,8.396631,0.856218
4.009890,8.396631,0.856218
4.033927,8.396631,0.856218
4.058014,8.396631,0.856218
4.082019,8.396631,0.856218
4.106154,8.396631,0.856218
4.130285,8.396631,0.856218
4.154330,8.396631,0.856218
4.178398,8.396631,0.856218
4.202436,8.654989,0.882563
4.226579,8.654989,0.882563
4.250737,8.654989,0.882563
4.274879,8.654989,0.882563
4.298983,8.654989,0.882563
4.323109,8.654989,0.882563
4.347144,8.654989,0.882563
4.371287,8.654989,0.882563
4.395442,8.654989,0.882563
4.419569,8.654989,0.882563
4.443658,8.654989,0.882563
4.467795,8.913347,0.908908
4.491818,8.913347,0.908908
4.515987,8.913347,0.908908
4.540122,8.913347,0.908908
4.564168,8.913347,0.908908
4.588216,8.913347,0.908908
4.612373,8.913347,0.908908
4.636430,8.913347,0.908908
4.660577,8.913347,0.908908
4.684732,8.913347,0.908908
4.708872,9.197540,0.937888
4.733113,9.197540,0.937888
4.757169,9.197540,0.937888
4.781218,9.197540,0.937888
4.805260,9.197540,0.937888
4.829318,9.197540,0.937888
4.853610,9.197540,0.937888
4.877823,9.197540,0.937888
4.901986,9.197540,0.937888
4.926203,9.197540,0.937888
4.950394,9.507570,0.969502
4.974591,9.507570,0.969502
4.998673,9.507570,0.969502
5.022945,9.507570,0.969502
5.047972,9.507570,0.969502
5.072343,9.507570,0.969502
5.096548,9.507570,0.969502
5.120616,9.507570,0.969502
5.144768,9.507570,0.969502
5.168969,9.507570,0.969502
5.193169,9.507570,0.969502
5.217214,9.791763,0.998482
5.241381,9.791763,0.998482
5.265707,9.791763,0.998482
5.289796,9.791763,0.998482
5.313886,9.791763,0.998482
5.337992,9.791763,0.998482
5.362023,9.791763,0.998482
5.386192,9.791763,0.998482
5.410302,9.791763,0.998482
5.434394,9.791763,0.998482
5.458496,10.050121,1.024827
5.482556,10.050121,1.024827
5.506592,10.050121,1.024827
5.530964,10.050121,1.024827
5.555105,10.050121,1.024827
5.579225,10.050121,1.024827
5.603419,10.050121,1.024827
5.627581,10.050121,1.024827
5.651743,10.050121,1.024827
5.675883,10.050121,1.024827
5.700462,10.256807,1.045903
5.724606,10.256807,1.045903
5.748767,10.256807,1.045903
5.772901,10.256807,1.045903
5.797052,10.256807,1.045903
5.821246,10.256807,1.045903
5.845368,10.256807,1.045903
5.869510,10.256807,1.045903
5.893539,10.256807,1.045903
5.917694,10.256807,1.045903
5.941863,10.256807,1.045903
5.966185,10.515165,1.072248
5.990460,10.515165,1.072248
6.014779,10.515165,1.072248
6.038993,10.515165,1.072248
6.063110,10.515165,1.072248
6.087330,10.515165,1.072248
6.111445,10.515165,1.072248
6.135551,10.515165,1.072248
6.159717,10.515165,1.072248
6.183952,10.515165,1.072248
6.208108,10.773523,1.098594
6.232140,10.773523,1.098594
6.256831,10.773523,1.098594
6.281451,10.773523,1.098594
6.305966,10.773523,1.098594
6.330265,10.773523,1.098594
6.354486,10.773523,1.098594
6.378647,10.773523,1.098594
6.403123,10.773523,1.098594
6.427378,10.773523,1.098594
6.452343,11.031881,1.124939
6.476407,11.031881,1.124939
6.500524,11.031881,1.124939
6.524612,11.031881,1.124939
6.548731,11.031881,1.124939
6.572886,11.031881,1.124939
6.597020,11.031881,1.124939
6.621102,11.031881,1.124939
6.645299,11.031881,1.124939
6.669386,11.031881,1.124939
6.693445,11.031881,1.124939
6.717550,11.238567,1.146015
6.741620,11.238567,1.146015
6.765662,11.238567,1.146015
6.789708,11.238567,1.146015
6.813753,11.238567,1.146015
6.838165,11.238567,1.146015
6.862423,11.238567,1.146015
6.886510,11.238567,1.146015
6.910668,11.238567,1.146015
6.934806,11.238567,1.146015
6.958847,11.471089,1.169726
6.982884,11.471089,1.169726
7.006941,11.471089,1.169726
7.031062,11.471089,1.169726
7.055297,11.471089,1.169726
7.079492,11.471089,1.169726
7.103629,11.471089,1.169726
7.127714,11.471089,1.169726
7.151849,11.471089,1.169726
7.175974,11.471089,1.169726
7.200036,11.471089,1.169726
7.224092,11.651940,1.188167
7.248161,11.651940,1.188167
