t_rel_s,force_N,force_kgf
0.022417,0.000000,0.000000
0.046905,0.000000,0.000000
0.071198,0.000000,0.000000
0.095606,0.000000,0.000000
0.119947,0.000000,0.000000
0.144018,0.000000,0.000000
0.168133,0.000000,0.000000
0.192319,0.000000,0.000000
0.216609,0.000000,0.000000
0.240761,0.000000,0.000000
0.264997,0.000000,0.000000
0.289217,0.000000,0.000000
0.313452,0.000000,0.000000
0.337540,0.000000,0.000000
0.361639,0.000000,0.000000
0.385751,0.000000,0.000000
0.409807,0.000000,0.000000
0.433988,0.000000,0.000000
0.458147,0.000000,0.000000
0.482371,0.000000,0.000000
0.506387,0.000000,0.000000
0.530440,0.000000,0.000000
0.554405,0.000000,0.000000
0.578471,0.000000,0.000000
0.602860,0.000000,0.000000
0.626989,0.000000,0.000000
0.651169,0.000000,0.000000
0.675378,0.000000,0.000000
0.699433,0.000000,0.000000
0.723574,0.000000,0.000000
0.747688,0.000000,0.000000
0.771791,0.000000,0.000000
0.795827,0.000000,0.000000
0.819890,0.000000,0.000000
0.844003,1.033432,0.105381
0.868121,1.033432,0.105381
0.892232,1.033432,0.105381
0.916437,1.033432,0.105381
0.940423,1.033432,0.105381
0.964630,1.033432,0.105381
0.989195,1.033432,0.105381
1.013447,1.033432,0.105381
1.037549,1.033432,0.105381
1.061704,1.033432,0.105381
1.085863,1.550147,0.158071
1.110177,1.550147,0.158071
1.134683,1.550147,0.158071
1.159131,1.550147,0.158071
1.183545,1.550147,0.158071
1.207719,1.550147,0.158071
1.231854,1.550147,0.158071
1.255865,1.550147,0.158071
1.280251,1.550147,0.158071
1.304615,1.550147,0.158071
1.328854,1.550147,0.158071
1.353123,1.782669,0.181782
1.377543,1.782669,0.181782
1.401787,1.782669,0.181782
1.426137,1.782669,0.181782
1.450458,1.782669,0.181782
1.474616,1.782669,0.181782
1.498783,1.782669,0.181782
1.522876,1.782669,0.181782
1.547026,1.782669,0.181782
1.571086,1.782669,0.181782
1.595337,2.480236,0.252914
1.619617,2.480236,0.252914
1.643843,2.480236,0.252914
1.668034,2.480236,0.252914
1.692157,2.480236,0.252914
1.716217,2.480236,0.252914
1.740299,2.480236,0.252914
1.764450,2.480236,0.252914
1.788572,2.480236,0.252914
1.812597,2.480236,0.252914
1.836669,3.281145,0.334584
1.860714,3.281145,0.334584
1.884833,3.281145,0.334584
1.908975,3.281145,0.334584
1.933117,3.281145,0.334584
1.957205,3.281145,0.334584
1.981360,3.281145,0.334584
2.005587,3.281145,0.334584
2.029867,3.281145,0.334584
2.053977,3.281145,0.334584
2.078133,3.281145,0.334584
2.102282,4.030383,0.410985
2.126343,4.030383,0.410985
2.150507,4.030383,0.410985
2.174675,4.030383,0.410985
2.198753,4.030383,0.410985
2.222804,4.030383,0.410985
2.246878,4.030383,0.410985
2.270920,4.030383,0.410985
2.294975,4.030383,0.410985
2.319035,4.030383,0.410985
2.343112,4.779621,0.487386
