t_rel_s,force_N,force_kgf
0.022772,0.000000,0.000000
0.047280,0.000000,0.000000
0.071763,0.000000,0.000000
0.096341,0.000000,0.000000
0.120650,0.000000,0.000000
0.144681,0.021530,0.002195
0.168755,0.018454,0.001882
0.192816,0.016147,0.001647
0.216898,0.014353,0.001464
0.240993,0.012918,0.001317
0.265134,0.012918,0.001317
0.289246,0.012918,0.001317
0.313286,0.012918,0.001317
0.337370,0.012918,0.001317
0.361432,0.012918,0.001317
0.385498,0.038754,0.003952
0.409693,0.038754,0.003952
0.433871,0.038754,0.003952
0.458024,0.038754,0.003952
0.482180,0.038754,0.003952
0.506273,0.038754,0.003952
0.530418,0.038754,0.003952
0.554505,0.038754,0.003952
0.578571,0.038754,0.003952
0.602719,0.038754,0.003952
0.626873,0.038754,0.003952
0.651248,0.555469,0.056642
0.675507,0.555469,0.056642
0.699638,0.555469,0.056642
0.723712,0.555469,0.056642
0.747773,0.555469,0.056642
0.771831,0.555469,0.056642
0.796020,0.555469,0.056642
0.820195,0.555469,0.056642
0.844618,0.555469,0.056642
0.868928,0.555469,0.056642
0.893086,0.555469,0.056642
0.917365,0.555469,0.056642
0.941464,0.555469,0.056642
0.965635,0.555469,0.056642
0.989852,0.555469,0.056642
1.013979,0.555469,0.056642
1.038052,0.555469,0.056642
1.062190,0.555469,0.056642
1.086260,0.555469,0.056642
1.110375,0.555469,0.056642
1.134573,1.459722,0.148850
1.158869,1.459722,0.148850
1.183074,1.459722,0.148850
1.207283,1.459722,0.148850
1.231509,1.459722,0.148850
1.255629,1.459722,0.148850
1.279778,1.459722,0.148850
1.303925,1.459722,0.148850
1.328111,1.459722,0.148850
1.352279,1.459722,0.148850
1.376406,1.459722,0.148850
1.400514,2.183124,0.222617
1.424575,2.183124,0.222617
1.448651,2.183124,0.222617
1.472711,2.183124,0.222617
1.496793,2.183124,0.222617
1.520855,2.183124,0.222617
1.544907,2.183124,0.222617
1.568968,2.183124,0.222617
1.593042,2.183124,0.222617
1.617210,2.183124,0.222617
1.641451,2.751511,0.280576
1.665567,2.751511,0.280576
1.689834,2.751511,0.280576
1.713873,2.751511,0.280576
1.737958,2.751511,0.280576
1.762015,2.751511,0.280576
1.786091,2.751511,0.280576
1.810136,2.751511,0.280576
1.834209,2.751511,0.280576
1.858385,2.751511,0.280576
1.882833,3.836615,0.391226
1.907086,3.836615,0.391226
1.931206,3.836615,0.391226
1.955281,3.836615,0.391226
1.979496,3.836615,0.391226
2.003666,3.836615,0.391226
2.027778,3.836615,0.391226
