t_rel_s,force_N,force_kgf
0.022384,0.000000,0.000000
0.046792,0.000000,0.000000
0.071136,0.000000,0.000000
0.095500,0.000000,0.000000
0.119658,0.000000,0.000000
0.143883,0.000000,0.000000
0.168116,0.000000,0.000000
0.192406,0.000000,0.000000
0.216647,-0.000000,-0.000000
0.240807,-0.000000,-0.000000
0.264992,-0.000000,-0.000000
0.289176,-0.000000,-0.000000
0.313298,-0.000000,-0.000000
0.337344,-0.000000,-0.000000
0.361379,-0.000000,-0.000000
0.385438,-0.000000,-0.000000
0.409503,-0.000000,-0.000000
0.433559,-0.000000,-0.000000
0.457816,-0.000000,-0.000000
0.481887,-0.000000,-0.000000
0.506136,-0.000000,-0.000000
0.530327,-0.000000,-0.000000
0.554414,-0.000000,-0.000000
0.578462,-0.000000,-0.000000
0.602611,-0.000000,-0.000000
0.626776,-0.000000,-0.000000
0.650873,-0.000000,-0.000000
0.674950,-0.000000,-0.000000
0.699118,-0.000000,-0.000000
0.723217,-0.000000,-0.000000
0.747367,-0.000000,-0.000000
0.771582,-0.000000,-0.000000
0.795775,-0.000000,-0.000000
0.819887,-0.000000,-0.000000
0.844058,-0.000000,-0.000000
0.868124,-0.000000,-0.000000
0.892455,-0.000000,-0.000000
0.916561,-0.000000,-0.000000
0.940652,-0.000000,-0.000000
0.964883,-0.000000,-0.000000
0.989019,-0.000000,-0.000000
1.013165,-0.000000,-0.000000
1.037247,-0.000000,-0.000000
1.061383,-0.000000,-0.000000
1.085346,-0.000000,-0.000000
1.109420,-0.000000,-0.000000
1.133472,-0.000000,-0.000000
1.157556,-0.000000,-0.000000
1.181620,-0.000000,-0.000000
1.205732,0.000000,0.000000
1.229773,0.000000,0.000000
1.254073,0.000000,0.000000
1.278440,0.000000,0.000000
1.302812,0.000000,0.000000
1.327601,0.000000,0.000000
1.354821,0.000000,0.000000
1.379309,0.000000,0.000000
1.403597,0.000000,0.000000
1.427743,0.000000,0.000000
1.452415,0.000000,0.000000
1.476899,0.000000,0.000000
1.501158,0.000000,0.000000
1.525391,0.000000,0.000000
1.549576,0.000000,0.000000
1.573764,0.000000,0.000000
1.597894,0.000000,0.000000
1.621991,0.000000,0.000000
1.646012,0.000000,0.000000
1.670132,0.000000,0.000000
1.694328,0.000000,0.000000
1.718428,-0.000000,-0.000000
1.742572,-0.000000,-0.000000
1.766717,-0.000000,-0.000000
1.790944,-0.000000,-0.000000
1.815237,-0.000000,-0.000000
1.839419,-0.000000,-0.000000
1.863504,-0.000000,-0.000000
1.887559,-0.000000,-0.000000
1.911634,-0.000000,-0.000000
1.935698,-0.000000,-0.000000
1.959763,0.000000,0.000000
1.983817,0.000000,0.000000
2.008019,0.000000,0.000000
2.032163,0.000000,0.000000
2.056382,0.000000,0.000000
2.080495,0.000000,0.000000
2.104623,0.000000,0.000000
