t_rel_s,force_N,force_kgf
0.022388,0.000000,0.000000
0.046769,0.000000,0.000000
0.071137,0.000000,0.000000
0.096333,0.000000,0.000000
0.120586,0.000000,0.000000
0.144811,0.000000,0.000000
0.169065,0.000000,0.000000
0.193146,0.000000,0.000000
0.217294,0.000000,0.000000
0.241349,0.000000,0.000000
0.265505,0.000000,0.000000
0.289641,0.000000,0.000000
0.313692,0.000000,0.000000
0.337733,0.000000,0.000000
0.361769,0.000000,0.000000
0.385928,0.000000,0.000000
0.410097,0.000000,0.000000
0.434130,0.000000,0.000000
0.458185,0.000000,0.000000
0.482237,0.000000,0.000000
0.506432,0.000000,0.000000
0.530571,0.000000,0.000000
0.554567,0.000000,0.000000
0.578626,0.000000,0.000000
0.602699,0.000000,0.000000
0.626840,0.000000,0.000000
0.651043,0.000000,0.000000
0.675168,0.000000,0.000000
0.699294,0.000000,0.000000
0.723538,0.000000,0.000000
0.747590,0.000000,0.000000
0.771833,0.000000,0.000000
0.795906,0.000000,0.000000
0.819941,0.000000,0.000000
0.843986,0.000000,0.000000
0.868036,0.000000,0.000000
0.892040,0.000000,0.000000
0.916284,0.000000,0.000000
0.940583,0.000000,0.000000
0.964694,0.000000,0.000000
0.988960,0.000000,0.000000
1.013103,0.000000,0.000000
1.037319,0.000000,0.000000
1.061530,0.000000,0.000000
1.085630,0.000000,0.000000
1.110114,0.904253,0.092208
1.134549,0.904253,0.092208
1.159296,0.904253,0.092208
1.183602,0.904253,0.092208
1.207938,0.904253,0.092208
1.232241,0.904253,0.092208
1.256498,0.904253,0.092208
1.283299,0.904253,0.092208
1.307702,0.904253,0.092208
1.331973,0.904253,0.092208
1.356107,1.420968,0.144898
1.380225,1.420968,0.144898
1.404298,1.420968,0.144898
1.428716,1.420968,0.144898
1.453005,1.420968,0.144898
1.477186,1.420968,0.144898
1.501384,1.420968,0.144898
1.525794,1.420968,0.144898
1.550037,1.420968,0.144898
1.574172,1.420968,0.144898
1.598218,1.963520,0.200223
1.622265,1.963520,0.200223
1.646303,1.963520,0.200223
1.670417,1.963520,0.200223
1.694708,1.963520,0.200223
1.718854,1.963520,0.200223
1.743098,1.963520,0.200223
1.767177,1.963520,0.200223
1.791321,1.963520,0.200223
1.815452,1.963520,0.200223
1.839589,1.963520,0.200223
1.863781,2.402728,0.245010
1.887908,2.402728,0.245010
1.912794,2.402728,0.245010
1.937149,2.402728,0.245010
1.961177,2.402728,0.245010
1.985207,2.402728,0.245010
2.009368,2.402728,0.245010
2.033606,2.402728,0.245010
2.057889,2.402728,0.245010
2.082102,2.402728,0.245010
2.106223,3.100295,0.316142
2.130377,3.100295,0.316142
2.154568,3.100295,0.316142
2.178725,3.100295,0.316142
2.202796,3.100295,0.316142
2.226942,3.100295,0.316142
2.251116,3.100295,0.316142
2.275229,3.100295,0.316142
2.299274,3.100295,0.316142
2.323434,3.100295,0.316142
2.347649,3.720353,0.379370
2.371786,3.720353,0.379370
2.395880,3.720353,0.379370
2.420013,3.720353,0.379370
2.444123,3.720353,0.379370
2.468303,3.720353,0.379370
2.492438,3.720353,0.379370
2.516601,3.720353,0.379370
2.540815,3.720353,0.379370
2.564954,3.720353,0.379370
2.589009,3.720353,0.379370
2.613219,4.366248,0.445233
2.637404,4.366248,0.445233
2.661484,4.366248,0.445233
2.685573,4.366248,0.445233
2.709607,4.366248,0.445233
2.733677,4.366248,0.445233
2.757691,4.366248,0.445233
2.781831,4.366248,0.445233
2.805879,4.366248,0.445233
2.830022,4.366248,0.445233
2.854067,4.934636,0.503193
2.878118,4.934636,0.503193
2.902229,4.934636,0.503193
2.926379,4.934636,0.503193
2.950460,4.934636,0.503193
2.974504,4.934636,0.503193
2.998650,4.934636,0.503193
3.022748,4.934636,0.503193
