t_rel_s,force_N,force_kgf
0.022286,-0.000000,-0.000000
0.046677,-0.000000,-0.000000
0.070997,-0.000000,-0.000000
0.095240,-0.000000,-0.000000
0.119545,-0.000000,-0.000000
0.143685,-0.000000,-0.000000
0.167775,-0.000000,-0.000000
0.191934,-0.000000,-0.000000
0.216082,-0.000000,-0.000000
0.240182,-0.000000,-0.000000
0.264191,-0.000000,-0.000000
0.288255,-0.000000,-0.000000
0.312309,-0.000000,-0.000000
0.336352,-0.000000,-0.000000
0.360612,-0.000000,-0.000000
0.384762,-0.000000,-0.000000
0.408829,-0.000000,-0.000000
0.432890,0.000000,0.000000
0.456844,0.000000,0.000000
0.480944,0.000000,0.000000
0.504998,0.000000,0.000000
0.529092,0.000000,0.000000
0.553192,0.000000,0.000000
0.577244,0.000000,0.000000
0.601228,0.000000,0.000000
0.625281,0.000000,0.000000
0.649329,0.000000,0.000000
0.673515,0.645895,0.065863
0.697686,0.645895,0.065863
0.721732,0.645895,0.065863
0.745907,0.645895,0.065863
0.770163,0.645895,0.065863
0.794428,0.645895,0.065863
0.818565,0.645895,0.065863
0.842635,0.645895,0.065863
0.866691,0.645895,0.065863
0.890888,0.645895,0.065863
0.915109,1.575983,0.160706
0.939270,1.575983,0.160706
0.963497,1.575983,0.160706
0.987864,1.575983,0.160706
1.012310,1.575983,0.160706
1.036394,1.575983,0.160706
1.060448,1.575983,0.160706
1.084577,1.575983,0.160706
1.108693,1.575983,0.160706
1.133254,1.575983,0.160706
1.157748,1.575983,0.160706
1.182228,2.686922,0.273990
1.206669,2.686922,0.273990
1.231168,2.686922,0.273990
1.255371,2.686922,0.273990
1.279517,2.686922,0.273990
1.303681,2.686922,0.273990
1.327880,2.686922,0.273990
1.352258,2.686922,0.273990
1.376552,2.686922,0.273990
1.400816,2.686922,0.273990
1.424969,3.720353,0.379370
1.449291,3.720353,0.379370
1.473589,3.720353,0.379370
1.497787,3.720353,0.379370
1.521961,3.720353,0.379370
1.546417,3.720353,0.379370
1.570703,3.720353,0.379370
1.594952,3.720353,0.379370
1.619182,3.720353,0.379370
1.643259,3.720353,0.379370
1.667309,4.314577,0.439964
1.691429,4.314577,0.439964
1.715535,4.314577,0.439964
1.739710,4.314577,0.439964
1.763945,4.314577,0.439964
1.788151,4.314577,0.439964
1.812286,4.314577,0.439964
1.836342,4.314577,0.439964
1.860501,4.314577,0.439964
1.884496,4.314577,0.439964
1.908550,4.314577,0.439964
1.932825,5.141322,0.524269
1.956901,5.141322,0.524269
1.980963,5.141322,0.524269
2.005031,5.141322,0.524269
2.029183,5.141322,0.524269
2.053477,5.141322,0.524269
2.077838,5.141322,0.524269
2.102046,5.141322,0.524269
2.126095,5.141322,0.524269
2.150304,5.141322,0.524269
2.174338,5.968067,0.608573
2.198441,5.968067,0.608573
2.222474,5.968067,0.608573
2.246663,5.968067,0.608573
2.270815,5.968067,0.608573
2.294913,5.968067,0.608573
