t_rel_s,force_N,force_kgf
0.022103,0.000000,0.000000
0.046316,0.000000,0.000000
0.070475,0.000000,0.000000
0.094562,0.000000,0.000000
0.118564,0.000000,0.000000
0.142580,0.000000,0.000000
0.166525,0.000000,0.000000
0.190672,0.000000,0.000000
0.214750,0.000000,0.000000
0.238784,0.000000,0.000000
0.262899,0.000000,0.000000
0.286920,0.000000,0.000000
0.310934,0.000000,0.000000
0.334982,0.000000,0.000000
0.359043,0.000000,0.000000
0.383063,0.000000,0.000000
0.407040,0.000000,0.000000
0.431083,0.000000,0.000000
0.455024,0.000000,0.000000
0.479095,0.000000,0.000000
0.503134,0.000000,0.000000
0.527069,0.000000,0.000000
0.551181,0.000000,0.000000
0.575187,0.000000,0.000000
0.599344,0.000000,0.000000
0.623500,0.000000,0.000000
0.647711,0.000000,0.000000
0.671799,0.000000,0.000000
0.695980,0.000000,0.000000
0.720219,0.000000,0.000000
0.744491,0.000000,0.000000
0.768724,0.000000,0.000000
0.792999,0.000000,0.000000
0.817030,0.000000,0.000000
0.841117,0.000000,0.000000
0.865158,0.000000,0.000000
0.889321,1.240118,0.126457
0.913458,1.240118,0.126457
0.937508,1.240118,0.126457
0.961495,1.240118,0.126457
0.985618,1.240118,0.126457
1.009682,1.240118,0.126457
1.033855,1.240118,0.126457
1.058018,1.240118,0.126457
1.082064,1.240118,0.126457
1.106187,1.240118,0.126457
1.130269,2.221878,0.226568
1.154413,2.221878,0.226568
1.178599,2.221878,0.226568
1.202762,2.221878,0.226568
1.227044,2.221878,0.226568
1.251191,2.221878,0.226568
1.275461,2.221878,0.226568
1.299624,2.221878,0.226568
1.324027,2.221878,0.226568
1.348168,2.221878,0.226568
1.372394,3.151966,0.321411
1.396432,3.151966,0.321411
1.420516,3.151966,0.321411
1.444550,3.151966,0.321411
1.468557,3.151966,0.321411
1.492532,3.151966,0.321411
1.516557,3.151966,0.321411
1.540746,3.151966,0.321411
1.564833,3.151966,0.321411
1.588974,3.151966,0.321411
1.613144,3.151966,0.321411
1.637286,4.417920,0.450502
1.661485,4.417920,0.450502
1.685492,4.417920,0.450502
1.709503,4.417920,0.450502
1.733563,4.417920,0.450502
1.757690,4.417920,0.450502
1.781737,4.417920,0.450502
1.805767,4.417920,0.450502
1.829807,4.417920,0.450502
1.853853,4.417920,0.450502
1.878035,5.528859,0.563787
1.902161,5.528859,0.563787
1.926309,5.528859,0.563787
1.950356,5.528859,0.563787
1.974515,5.528859,0.563787
1.998559,5.528859,0.563787
2.022717,5.528859,0.563787
2.046766,5.528859,0.563787
2.070835,5.528859,0.563787
2.094877,5.528859,0.563787
2.119538,6.278096,0.640188
2.143704,6.278096,0.640188
2.167768,6.278096,0.640188
2.191796,6.278096,0.640188
2.215868,6.278096,0.640188
2.239910,6.278096,0.640188
2.264150,6.278096,0.640188
2.288229,6.278096,0.640188
2.312296,6.278096,0.640188
2.336314,6.278096,0.640188
2.360352,6.278096,0.640188
2.384505,6.794812,0.692878
2.408641,6.794812,0.692878
2.432753,6.794812,0.692878
2.456957,6.794812,0.692878
2.481150,6.794812,0.692878
2.505188,6.794812,0.692878
2.529201,6.794812,0.692878
2.553304,6.794812,0.692878
2.577381,6.794812,0.692878
2.601434,6.794812,0.692878
2.625698,7.492378,0.764010
2.649770,7.492378,0.764010
2.673966,7.492378,0.764010
2.698225,7.492378,0.764010
2.722207,7.492378,0.764010
2.746251,7.492378,0.764010
2.770317,7.492378,0.764010
2.794360,7.492378,0.764010
2.818292,7.492378,0.764010
2.842388,7.492378,0.764010
2.866537,7.492378,0.764010
2.890679,8.060766,0.821969
2.914778,8.060766,0.821969
2.938885,8.060766,0.821969
