t_rel_s,force_N,force_kgf
0.023998,0.000000,0.000000
0.048458,0.000000,0.000000
0.073043,0.000000,0.000000
0.097500,0.000000,0.000000
0.124693,0.000000,0.000000
0.155692,0.000000,0.000000
0.185319,0.000000,0.000000
0.212909,0.000000,0.000000
0.239673,0.000000,0.000000
0.271683,0.000000,0.000000
0.303676,0.000000,0.000000
0.344208,0.000000,0.000000
0.375717,0.000000,0.000000
0.400251,0.000000,0.000000
0.427697,0.000000,0.000000
0.459669,0.000000,0.000000
0.491721,0.000000,0.000000
0.517998,0.000000,0.000000
0.547627,0.000000,0.000000
0.572064,0.000000,0.000000
0.603708,0.000000,0.000000
0.628132,0.000000,0.000000
0.655729,0.000000,0.000000
0.687680,0.000000,0.000000
0.715881,0.800909,0.081670
0.747661,0.800909,0.081670
0.772091,0.800909,0.081670
0.803654,0.800909,0.081670
0.831691,0.800909,0.081670
0.856235,0.800909,0.081670
0.883652,0.800909,0.081670
0.911633,0.800909,0.081670
0.940085,0.800909,0.081670
0.969628,1.601819,0.163340
0.995821,1.601819,0.163340
1.020322,1.601819,0.163340
1.045029,1.601819,0.163340
1.071655,1.601819,0.163340
1.111663,1.601819,0.163340
1.136211,1.601819,0.163340
1.160828,1.601819,0.163340
1.185445,1.601819,0.163340
1.209964,2.557743,0.260817
1.234568,2.557743,0.260817
1.258991,2.557743,0.260817
1.283566,2.557743,0.260817
1.315665,2.557743,0.260817
1.343674,2.557743,0.260817
1.368025,2.557743,0.260817
1.398701,2.557743,0.260817
1.423381,2.557743,0.260817
1.451659,3.591175,0.366198
1.479700,3.591175,0.366198
1.515741,3.591175,0.366198
1.547701,3.591175,0.366198
1.573467,3.591175,0.366198
1.601821,3.591175,0.366198
1.629576,3.591175,0.366198
1.655650,3.591175,0.366198
1.683637,3.591175,0.366198
1.708094,4.598770,0.468944
1.735664,4.598770,0.468944
1.763707,4.598770,0.468944
1.795681,4.598770,0.468944
1.823626,4.598770,0.468944
1.851637,4.598770,0.468944
1.879670,4.598770,0.468944
1.905748,4.598770,0.468944
1.930164,4.598770,0.468944
1.954615,5.632202,0.574325
1.978989,5.632202,0.574325
2.003482,5.632202,0.574325
2.027898,5.632202,0.574325
2.052662,5.632202,0.574325
2.081855,5.632202,0.574325
2.107673,5.632202,0.574325
2.131922,5.632202,0.574325
2.157670,5.632202,0.574325
2.183668,5.632202,0.574325
2.211651,6.665633,0.679705
2.241606,6.665633,0.679705
2.275593,6.665633,0.679705
2.303842,6.665633,0.679705
2.331661,6.665633,0.679705
2.359664,6.665633,0.679705
2.395599,6.665633,0.679705
2.423698,6.665633,0.679705
2.459226,6.665633,0.679705
2.495576,7.621557,0.777183
2.523588,7.621557,0.777183
2.551588,7.621557,0.777183
2.579659,7.621557,0.777183
2.607644,7.621557,0.777183
2.639638,7.621557,0.777183
2.663942,7.621557,0.777183
2.703654,7.621557,0.777183
2.728072,8.138273,0.829873
